t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1587594,-0.4224,-0.1079,0.9092,0.73,-2.62,0.12
1587607,-0.4165,-0.1162,0.9072,0.55,-2.38,-1.10
1587620,-0.4414,-0.1191,0.8945,0.31,-2.26,-2.69
1587632,-0.4424,-0.1162,0.8901,0.31,-2.08,-4.15
1587645,-0.4546,-0.1187,0.8809,0.18,-2.44,-4.70
1587658,-0.4473,-0.1040,0.8521,0.31,-2.69,-5.00
1587670,-0.4233,-0.1382,0.8672,0.37,-3.05,-5.25
1587683,-0.4336,-0.1304,0.9966,0.24,-2.44,-4.27
1587696,-0.4409,-0.1348,0.8896,-0.24,-2.01,0.18
1587708,-0.4453,-0.1279,0.9019,-0.73,-3.36,1.71
1587721,-0.4365,-0.1274,0.9204,-0.67,-2.50,-0.61
1587734,-0.4404,-0.1250,0.9155,-0.43,-2.32,-2.26
1587747,-0.4326,-0.1353,0.9155,-0.61,-2.50,-0.31
1587759,-0.4272,-0.1396,0.9141,-0.61,-2.44,1.28
1587772,-0.4341,-0.1348,0.9248,-0.31,-2.38,0.98
1587785,-0.4185,-0.1328,0.9248,-0.37,-2.26,0.18
1587797,-0.4082,-0.1343,0.9141,-0.55,-2.14,-0.12
1587810,-0.4126,-0.1304,0.9058,-0.61,-2.01,-0.37
1587823,-0.4170,-0.1323,0.8843,-0.55,-2.44,-0.98
1587835,-0.4199,-0.1357,0.8765,-0.37,-2.81,-1.95
1587848,-0.4150,-0.1411,0.8735,-0.18,-3.05,-2.99
1587861,-0.4146,-0.1338,0.8691,-0.18,-2.56,-4.15
1587874,-0.4092,-0.1392,0.8823,0.00,-1.89,-4.15
1587886,-0.4111,-0.1489,0.9033,-0.12,-0.67,-1.22
1587899,-0.4658,-0.1426,0.8926,-0.61,-2.01,3.05
1587912,-0.4204,-0.1411,0.9141,-0.61,-2.08,2.44
1587924,-0.4307,-0.1357,0.9126,-0.18,-0.98,-2.20
1587937,-0.4292,-0.1377,0.9048,-0.06,-1.10,-3.23
1587950,-0.4082,-0.1431,0.9131,-0.31,-1.40,-0.79
1587962,-0.4165,-0.1279,0.9116,0.00,-1.22,0.79
1587975,-0.4131,-0.1226,0.9131,-0.24,-1.34,0.98
1587988,-0.4082,-0.1201,0.9082,-0.24,-0.85,-0.18
1588000,-0.4082,-0.1235,0.8975,-0.18,-0.67,-1.22
1588013,-0.4170,-0.1196,0.8843,-0.37,-0.55,-1.83
1588026,-0.4106,-0.1270,0.8896,-0.43,-0.55,-2.38
1588039,-0.4160,-0.1377,0.8892,-0.61,-0.49,-2.75
1588051,-0.4331,-0.1445,0.8931,-0.79,-0.43,-2.50
1588064,-0.4404,-0.1523,0.9004,-0.85,-0.55,-2.08
1588077,-0.4395,-0.1460,0.9126,-0.85,-0.73,-1.46
1588089,-0.4478,-0.1421,0.9116,-0.73,-0.67,-0.85
1588102,-0.4414,-0.1392,0.9077,-0.55,-0.92,-0.06
1588115,-0.4282,-0.1313,0.9067,-0.37,-0.98,0.37
1588127,-0.4312,-0.1284,0.9062,-0.49,-1.10,0.37
1588140,-0.4258,-0.1284,0.9097,-0.49,-1.04,0.12
1588153,-0.4297,-0.1294,0.9053,-0.61,-0.98,0.73
1588166,-0.4302,-0.1338,0.8999,-0.92,-1.16,1.34
1588178,-0.4336,-0.1318,0.8960,-0.92,-1.10,1.16
1588191,-0.4375,-0.1421,0.8955,-0.85,-0.98,0.92
1588204,-0.4316,-0.1465,0.8984,-1.16,-1.34,1.89
1588216,-0.4365,-0.1436,0.8965,-1.10,-1.40,2.81
1588229,-0.4414,-0.1528,0.9019,-1.10,-1.53,3.91
1588242,-0.4375,-0.1519,0.9028,-1.04,-1.65,4.52
1588254,-0.4497,-0.1514,0.9048,-0.85,-1.95,4.39
1588267,-0.4434,-0.1475,0.9126,-0.79,-1.89,4.58
1588280,-0.4351,-0.1475,0.9092,-0.85,-1.95,5.86
1588292,-0.4492,-0.1431,0.9097,-0.73,-2.14,8.42
1588305,-0.4448,-0.1382,0.9126,-0.79,-2.62,10.31
1588318,-0.4478,-0.1172,0.9077,-0.24,-2.38,8.42
1588332,-0.4482,-0.1260,0.9141,0.12,-2.20,4.09
1588344,-0.4448,-0.1143,0.9224,0.55,-1.95,1.04
1588357,-0.4468,-0.1089,0.9189,0.55,-2.20,1.16
1588370,-0.4443,-0.1035,0.9214,0.98,-2.26,3.23
1588382,-0.4473,-0.0996,0.9307,1.16,-3.11,5.25
1588395,-0.4409,-0.0962,0.9243,1.95,-2.99,6.16
1588408,-0.4590,-0.0928,0.9219,2.99,-3.36,3.42
1588420,-0.4561,-0.0898,0.9175,4.21,-2.93,0.24
1588433,-0.4551,-0.0718,0.9185,5.80,-2.81,-1.40
1588446,-0.4629,-0.0581,0.9062,7.02,-3.60,-0.85
1588458,-0.4736,-0.0508,0.8936,8.79,-3.42,0.67
1588471,-0.4780,-0.0635,0.9077,10.44,-3.85,0.55
1588484,-0.4819,-0.0483,0.9014,12.45,-4.21,1.77
1588497,-0.5015,-0.0571,0.8960,14.28,-4.03,3.48
1588509,-0.4932,-0.0454,0.8853,16.60,-4.21,1.40
1588522,-0.4565,-0.0356,0.8740,19.90,-3.11,-4.76
1588535,-0.4341,-0.0156,0.8711,22.83,-1.89,-11.84
1588547,-0.4204,-0.0200,0.8618,26.25,-0.55,-13.67
1588560,-0.4131,-0.0249,0.8574,28.38,-0.18,-11.90
1588573,-0.4038,-0.0283,0.8701,30.64,0.92,-9.52
1588585,-0.4033,-0.0386,0.8784,32.96,1.77,-9.16
1588598,-0.3999,-0.0361,0.8892,35.40,3.23,-10.62
1588611,-0.4160,-0.0347,0.8999,37.66,4.82,-11.35
1588624,-0.4116,-0.0205,0.9062,39.43,5.86,-11.47
1588636,-0.4033,-0.0083,0.9038,40.77,6.84,-9.89
1588649,-0.4023,0.0005,0.9072,41.63,7.81,-7.81
1588662,-0.3784,-0.0010,0.9141,42.72,8.73,-6.65
1588674,-0.4009,-0.0034,0.9111,43.27,9.58,-5.37
1588687,-0.4106,0.0103,0.9219,43.21,10.13,-4.52
1588700,-0.4146,0.0210,0.9224,42.60,10.44,-3.23
1588712,-0.4087,0.0264,0.9258,42.18,10.86,-1.71
1588725,-0.4199,0.0303,0.9287,41.02,11.23,-0.43
1588738,-0.4302,0.0405,0.9185,40.04,11.11,-0.18
1588750,-0.4346,0.0332,0.9248,38.39,10.99,-0.31
1588763,-0.4399,0.0312,0.9180,36.50,10.50,-0.85
1588776,-0.4478,0.0327,0.9116,34.24,10.07,-0.79
1588789,-0.4497,0.0107,0.9102,31.80,9.34,-0.06
1588801,-0.4336,0.0117,0.9263,29.30,8.61,0.00
1588814,-0.4150,0.0161,0.9307,26.73,7.87,-1.83
1588827,-0.4067,0.0146,0.9258,23.74,7.51,-3.66
1588839,-0.4106,0.0239,0.9360,20.57,6.84,-4.58
1588852,-0.4224,0.0142,0.9326,16.91,5.80,-4.03
1588865,-0.4341,-0.0024,0.9224,13.55,4.94,-3.42
1588877,-0.4336,-0.0122,0.9185,10.31,3.91,-4.70
1588890,-0.4316,-0.0195,0.9155,7.08,3.05,-5.80
1588903,-0.4453,-0.0269,0.9067,3.54,2.08,-4.52
1588916,-0.4272,-0.0264,0.9067,-0.12,0.61,-2.44
1588928,-0.4146,-0.0200,0.9106,-3.66,-0.43,-1.65
1588941,-0.4053,-0.0239,0.9023,-7.14,-0.79,-2.50
1588954,-0.3955,-0.0439,0.8975,-9.95,-1.77,-3.78
1588966,-0.3911,-0.0439,0.9004,-13.00,-2.20,-4.46
1588979,-0.3779,-0.0498,0.9131,-15.99,-3.05,-4.21
1588992,-0.3896,-0.0581,0.9185,-19.10,-3.78,-1.83
1589004,-0.4082,-0.0625,0.9185,-21.91,-4.82,0.31
1589017,-0.4189,-0.0767,0.9180,-24.54,-5.68,0.85
1589030,-0.4307,-0.0811,0.9185,-26.55,-6.29,0.00
1589042,-0.4346,-0.0933,0.9189,-28.69,-6.90,0.00
1589055,-0.4380,-0.0977,0.9258,-30.88,-8.42,1.46
1589068,-0.4214,-0.1040,0.9277,-33.08,-9.09,3.36
1589081,-0.4312,-0.1060,0.9287,-34.61,-9.70,3.23
1589093,-0.4312,-0.1050,0.9238,-35.64,-10.25,2.56
1589106,-0.4238,-0.0991,0.9307,-37.23,-10.86,1.89
1589119,-0.4170,-0.0918,0.9326,-38.70,-11.47,1.40
1589131,-0.4014,-0.0962,0.9404,-40.34,-11.84,1.71
1589144,-0.3931,-0.0854,0.9414,-41.81,-12.39,2.14
1589157,-0.3936,-0.0957,0.9399,-42.97,-12.57,2.50
1589169,-0.4023,-0.0962,0.9395,-44.25,-12.76,2.56
1589182,-0.4102,-0.0840,0.9390,-45.59,-13.31,2.93
1589195,-0.4238,-0.0747,0.9434,-46.94,-13.31,2.69
1589208,-0.4297,-0.0776,0.9380,-47.73,-13.55,0.43
1589220,-0.4424,-0.0645,0.9360,-48.22,-13.18,-2.69
1589233,-0.4482,-0.0737,0.9312,-49.26,-13.49,-4.94
1589246,-0.4424,-0.0664,0.9243,-49.68,-13.85,-6.84
1589258,-0.4502,-0.0562,0.9160,-50.05,-13.73,-9.16
1589271,-0.4512,-0.0576,0.9126,-50.42,-13.85,-12.08
1589284,-0.4282,-0.0679,0.8032,-50.35,-13.73,-14.83
1589296,-0.7070,0.6348,0.9248,-29.60,-7.51,-20.69
1589309,-0.4463,-0.3408,1.0796,-39.61,-12.70,-9.40
1589322,-0.4536,0.0508,0.8589,-39.18,-10.07,-3.72
1589334,-0.3892,-0.0225,0.9326,-37.29,-11.72,-3.54
1589347,-0.4219,-0.1216,0.9243,-39.92,-11.72,-5.74
1589360,-0.4424,-0.0591,0.9175,-38.94,-10.38,-10.31
1589373,-0.4370,-0.0933,0.9297,-38.51,-10.74,-11.78
1589385,-0.4233,-0.1069,0.9316,-38.82,-10.50,-9.58
1589398,-0.4175,-0.1074,0.9272,-38.64,-10.74,-6.53
1589411,-0.4136,-0.1206,0.9336,-38.57,-10.93,-3.78
1589423,-0.4033,-0.1270,0.9307,-38.02,-10.56,-2.69
1589436,-0.4150,-0.1250,0.9307,-36.99,-10.07,-3.42
1589449,-0.4111,-0.1460,0.9277,-35.71,-9.28,-4.58
1589461,-0.4102,-0.1641,0.9233,-34.42,-8.85,-5.19
1589474,-0.3779,-0.1821,0.9233,-32.96,-8.24,-5.55
1589487,-0.3701,-0.2002,0.9160,-31.62,-7.69,-4.46
1589500,-0.3774,-0.2031,0.9160,-30.58,-7.51,-0.37
1589512,-0.3848,-0.2075,0.9058,-29.24,-7.32,4.64
1589525,-0.3853,-0.2266,0.9048,-27.77,-7.20,7.57
1589538,-0.3887,-0.2290,0.9023,-26.12,-6.71,9.22
1589550,-0.3838,-0.2280,0.8979,-24.05,-6.16,9.83
1589563,-0.3872,-0.2373,0.8965,-21.91,-5.43,9.77
1589576,-0.3882,-0.2461,0.8931,-19.71,-4.70,10.19
1589588,-0.3896,-0.2554,0.8906,-17.88,-4.52,11.41
1589601,-0.3872,-0.2524,0.8784,-15.93,-4.09,13.18
1589614,-0.3857,-0.2554,0.8809,-14.16,-3.72,14.16
1589626,-0.3906,-0.2568,0.8735,-12.15,-3.23,14.40
1589639,-0.3770,-0.2290,0.8691,-9.09,-1.89,8.12
1589652,-0.4399,-0.2915,0.8770,-7.26,-0.37,3.17
1589665,-0.4658,-0.2275,0.8711,-5.07,-2.20,3.66
1589677,-0.5078,-0.2793,0.8740,-3.54,-1.65,5.49
1589690,-0.6216,-0.4668,0.9043,1.65,-3.11,-5.49
1589703,-0.6890,-0.2383,0.8608,1.28,-1.40,-19.59
1589715,-0.3857,-0.0254,0.9165,4.64,0.55,-33.33
1589728,-0.8579,-0.1929,0.8682,8.54,-3.17,-50.35
1589741,-0.5469,-0.0991,0.9419,10.31,1.77,-75.56
1589753,-0.3896,-0.1455,0.8838,13.79,2.38,-96.31
1589766,-0.6504,-0.2041,0.8408,14.22,0.73,-97.60
1589779,-0.5293,-0.1475,0.9102,10.93,-2.56,-71.53
1589791,-0.6802,-0.4731,0.9214,4.64,-16.30,-11.35
1589804,-0.0361,0.1484,1.0171,-5.68,-18.86,33.57
1589817,-0.5122,-0.2954,0.9082,-3.85,-24.48,49.32
1589830,-0.1187,-0.5190,0.9824,-4.58,-22.58,50.78
1589842,-0.1421,0.1714,1.0083,-8.79,-19.96,46.33
1589855,-0.3418,-0.1064,0.8555,-6.59,-23.07,54.50
1589868,-0.0557,0.1641,0.8496,-17.94,-21.97,90.03
1589880,-0.3921,0.2773,0.7935,-27.65,-31.56,137.08
1589893,-0.3569,-0.1128,0.8652,-31.37,-33.20,173.03
1589906,-0.5000,-0.0659,0.9292,-39.98,-36.44,198.55
1589918,-0.5732,-0.1655,0.9053,-41.38,-40.53,212.22
1589931,-0.5479,-0.6260,0.9468,-37.90,-38.09,211.12
1589944,-0.5342,-0.5400,0.9565,-38.02,-37.90,193.85
1589957,-0.5220,-0.5200,0.9189,-27.71,-33.39,151.73
1589969,-0.5303,-0.7764,0.9424,-2.87,-26.43,95.46
1589982,-0.4854,-0.6099,0.9585,-6.84,-20.94,39.86
1589996,-0.5737,-0.6519,0.9453,3.97,-17.09,-3.17
1590008,-0.4731,-0.7305,0.9385,10.74,-15.20,-23.93
1590021,-0.4409,-0.5884,0.9277,13.18,-16.30,-22.03
1590034,-0.4014,-0.5981,0.9248,15.50,-19.10,-4.76
1590046,-0.2793,-0.5767,0.9287,14.71,-21.36,21.48
1590059,-0.2583,-0.4458,0.9268,12.88,-25.15,49.26
1590072,-0.2500,-0.5269,0.8975,12.82,-27.65,73.06
1590084,-0.2202,-0.5742,0.8740,12.51,-29.42,89.17
1590097,-0.2246,-0.5361,0.8496,14.22,-30.15,92.90
1590110,-0.2188,-0.5767,0.8398,18.07,-28.81,86.18
1590123,-0.2354,-0.5278,0.8232,21.18,-27.65,73.91
1590135,-0.2500,-0.4297,0.8042,25.02,-25.94,58.84
1590148,-0.2280,-0.4185,0.8101,28.44,-23.80,45.23
1590161,-0.2075,-0.3394,0.8345,30.03,-22.34,36.56
1590173,-0.2178,-0.2690,0.8501,31.07,-21.67,33.45
1590186,-0.1958,-0.2456,0.8730,30.94,-21.06,35.40
1590199,-0.2056,-0.1572,0.9067,29.54,-21.12,39.73
1590211,-0.1938,-0.1333,0.9204,28.44,-20.94,43.33
1590224,-0.2158,-0.1406,0.9272,27.47,-20.63,44.31
1590237,-0.1865,-0.0981,0.9312,26.61,-19.41,41.32
1590250,-0.1787,-0.0762,0.9688,26.55,-17.94,35.10
1590262,-0.1978,-0.1045,0.9897,26.00,-16.36,30.09
1590275,-0.1709,-0.0576,1.0166,25.15,-14.77,26.55
1590288,-0.2217,-0.0420,1.0190,24.54,-13.49,23.01
1590300,-0.2241,0.0010,1.0142,23.44,-11.96,17.33
1590313,-0.2075,0.0552,1.0259,22.71,-10.01,10.13
1590326,-0.2520,0.0591,1.0322,21.85,-8.30,2.26
1590338,-0.2173,0.0957,1.0483,20.57,-6.23,-3.17
1590351,-0.2583,0.1172,1.0479,18.86,-5.92,-5.00
1590364,-0.3003,0.1084,1.0171,16.72,-4.94,-4.88
1590376,-0.1831,0.1260,1.0317,15.01,-3.42,-8.36
1590389,-0.2451,0.0747,0.9961,14.22,-1.95,-16.24
1590402,-0.2236,0.0522,0.9663,13.49,0.55,-22.22
1590415,-0.2295,0.0752,0.9473,12.63,1.46,-25.27
1590427,-0.2461,0.0352,0.9170,11.47,2.32,-24.84
1590440,-0.1899,0.0269,0.9155,10.01,3.17,-21.55
1590453,-0.2485,0.0186,0.9062,8.79,3.30,-17.15
1590465,-0.2607,0.0073,0.9082,7.26,3.78,-12.27
1590478,-0.2700,0.0273,0.9014,6.29,3.66,-9.89
1590491,-0.3232,0.0073,0.8872,5.74,4.21,-9.89
1590503,-0.2983,0.0122,0.9053,5.19,4.76,-10.56
1590516,-0.3530,0.0322,0.9131,5.25,4.82,-12.21
1590529,-0.3403,-0.0054,0.9185,5.07,5.37,-15.62
1590541,-0.3242,0.0059,0.9307,5.62,6.16,-21.91
1590554,-0.3452,-0.0005,0.9360,6.59,7.08,-28.87
1590567,-0.3389,-0.0127,0.9487,6.90,7.87,-32.78
1590580,-0.3423,-0.0073,0.9580,7.39,8.00,-32.59
1590592,-0.3501,-0.0308,0.9717,7.26,7.75,-30.88
1590605,-0.3237,-0.0347,1.0000,7.26,7.75,-30.88
1590618,-0.3179,-0.0269,1.0132,8.00,8.18,-33.08
1590630,-0.3022,-0.0181,1.0352,8.48,8.97,-34.73
1590643,-0.2817,0.0166,1.0410,8.42,9.46,-34.00
1590656,-0.2642,0.0415,1.0298,8.18,9.83,-32.59
1590668,-0.2256,0.0552,1.0156,7.87,10.62,-32.17
1590681,-0.1943,0.0757,1.0059,7.63,11.60,-32.47
1590694,-0.2246,0.0991,0.9966,7.14,12.33,-30.27
1590707,-0.2642,0.1099,1.0142,6.04,12.21,-24.84
1590719,-0.2769,0.0850,1.0249,4.88,12.27,-19.65
1590732,-0.2993,0.0581,1.0249,4.64,12.08,-18.80
1590745,-0.2397,0.0850,1.0259,5.07,14.16,-25.21
1590757,-0.2378,0.0928,1.0327,6.23,15.69,-35.58
1590770,-0.2607,0.0850,1.0303,7.08,17.40,-42.79
1590783,-0.2310,0.1001,1.0571,6.71,18.37,-43.58
1590795,-0.2573,0.0801,1.0645,6.10,18.55,-40.77
1590808,-0.2500,0.0723,1.0518,5.37,18.86,-36.32
1590821,-0.2441,0.1089,1.0620,4.52,18.98,-32.23
1590833,-0.2720,0.0605,1.0601,4.39,19.23,-30.33
1590846,-0.2534,0.0283,1.0552,4.58,20.08,-32.23
1590859,-0.2505,0.0112,1.0586,5.62,21.30,-37.84
1590872,-0.2622,-0.0151,1.0405,6.77,22.58,-44.19
1590884,-0.2676,-0.0332,0.9502,7.69,23.56,-51.39
1590897,-0.3711,0.1348,1.0684,9.28,23.50,-53.10
1590910,-0.2163,-0.2051,1.0435,9.34,24.48,-45.84
1590922,-0.3652,-0.0073,1.0303,6.84,22.09,-38.15
1590935,-0.2905,-0.0513,0.9561,8.91,23.25,-34.42
1590948,-0.2739,-0.0894,0.9360,8.97,22.52,-31.49
1590960,-0.3853,0.0215,0.8789,7.93,21.24,-27.77
1590973,-0.2900,-0.0410,0.8662,8.97,21.79,-25.39
1590986,-0.3594,-0.0815,0.8540,9.16,20.32,-23.44
1590999,-0.3589,-0.0396,0.8467,9.09,20.08,-20.26
1591011,-0.3672,-0.0596,0.8374,9.64,19.23,-17.09
1591024,-0.4136,-0.0552,0.8174,9.64,17.88,-14.53
1591037,-0.4023,-0.0503,0.8071,9.89,17.21,-11.60
1591049,-0.4478,-0.0786,0.8086,10.31,15.50,-8.18
1591062,-0.4800,-0.0835,0.7979,10.31,14.10,-4.39
1591075,-0.4844,-0.0791,0.7773,10.86,12.45,-2.38
1591087,-0.5073,-0.0796,0.7627,11.60,11.11,-2.01
1591100,-0.5298,-0.0762,0.7368,11.96,9.46,-0.79
1591113,-0.5234,-0.0688,0.7183,12.39,7.57,2.44
1591125,-0.5537,-0.0615,0.7036,12.39,5.31,6.59
1591138,-0.5649,-0.0503,0.6978,12.39,2.99,9.89
1591151,-0.5591,-0.0542,0.7036,13.00,1.40,10.19
1591164,-0.5903,-0.0596,0.6987,13.37,-0.24,6.90
1591176,-0.5527,-0.0669,0.7061,14.83,-0.61,0.43
1591189,-0.5747,-0.0664,0.7095,15.87,-1.71,-5.31
1591202,-0.5537,-0.0537,0.7227,16.30,-2.75,-7.20
1591214,-0.5298,-0.0488,0.7388,16.85,-3.91,-7.32
1591227,-0.5400,-0.0571,0.7344,16.66,-5.19,-6.71
1591240,-0.5093,-0.0249,0.7324,16.30,-5.86,-5.37
1591252,-0.4976,-0.0176,0.7271,16.11,-6.84,-5.13
1591265,-0.4824,0.0000,0.7412,15.56,-7.26,-5.31
1591278,-0.4478,0.0063,0.7764,14.89,-7.75,-4.52
1591291,-0.4712,0.0034,0.7964,13.73,-8.61,-0.73
1591303,-0.4624,0.0205,0.8184,11.54,-9.64,7.26
1591316,-0.5117,0.0317,0.8247,9.34,-11.60,17.21
1591329,-0.5332,0.0278,0.8320,6.84,-13.00,24.84
1591341,-0.5469,0.0420,0.8247,4.94,-13.73,26.86
1591354,-0.5493,0.0352,0.8013,4.03,-14.10,21.97
1591367,-0.5361,0.0552,0.7910,3.54,-13.55,12.57
1591379,-0.5303,0.1025,0.8071,2.99,-13.12,4.64
1591392,-0.5103,0.1074,0.8306,1.71,-12.88,1.16
1591405,-0.4731,0.1064,0.8623,-0.37,-12.82,0.98
1591417,-0.4570,0.1069,0.8735,-2.50,-12.63,2.08
1591430,-0.4404,0.1104,0.8716,-4.82,-12.45,6.10
1591443,-0.4272,0.1147,0.8677,-7.75,-12.70,14.59
1591456,-0.3970,0.1528,0.8740,-11.41,-12.94,24.11
1591468,-0.3486,0.1714,0.8784,-14.47,-12.39,30.09
1591481,-0.3442,0.1641,0.8755,-17.03,-11.29,30.52
1591494,-0.3271,0.1704,0.8760,-18.86,-8.91,27.77
1591506,-0.3442,0.1709,0.8647,-20.63,-7.20,25.45
1591519,-0.3672,0.1348,0.8633,-22.34,-5.31,23.62
1591532,-0.3604,0.1050,0.8599,-23.86,-3.60,22.16
1591544,-0.3906,0.0938,0.8481,-25.02,-2.38,21.30
1591557,-0.4067,0.0557,0.8140,-26.12,-1.10,21.06
1591570,-0.4077,0.0283,0.7900,-26.61,0.06,18.55
1591583,-0.4141,-0.0122,0.7778,-26.18,1.22,13.37
1591595,-0.3945,-0.0933,0.7827,-25.57,2.50,6.59
1591608,-0.3823,-0.1294,0.7959,-24.23,3.97,-0.37
1591621,-0.3706,-0.1631,0.8242,-23.07,4.76,-4.15
1591633,-0.3706,-0.1880,0.8486,-21.79,5.37,-5.31
1591646,-0.3652,-0.2119,0.8716,-20.57,5.98,-8.06
1591659,-0.3745,-0.2305,0.8765,-18.74,6.65,-13.31
1591671,-0.3750,-0.2466,0.8584,-16.36,7.51,-20.39
1591684,-0.3105,-0.2969,0.8882,-13.37,8.61,-29.60
1591697,-0.2822,-0.2832,0.9756,-10.80,9.83,-37.54
1591709,-0.2998,-0.2568,1.0312,-9.40,10.44,-39.25
1591722,-0.3081,-0.2524,1.0093,-8.42,9.89,-35.95
1591735,-0.3262,-0.2251,1.0020,-7.63,8.97,-33.51
1591748,-0.4414,-0.3320,0.9849,-5.98,8.18,-33.57
1591760,-0.3184,-0.3159,1.0112,-4.09,10.25,-40.22
1591773,-0.3877,-0.1709,1.0518,-2.81,9.46,-46.57
1591786,-0.4292,-0.2563,1.0664,-0.79,9.28,-47.24
1591798,-0.3262,-0.1909,1.1396,-1.59,8.30,-42.72
1591811,-0.4199,-0.1909,1.1401,-1.46,5.68,-35.83
1591824,-0.3540,-0.2559,1.1460,-1.04,4.94,-28.99
1591836,-0.3223,-0.2744,1.1753,-0.85,3.66,-23.56
1591849,-0.3672,-0.3530,1.1470,0.37,2.14,-18.01
1591862,-0.2930,-0.3584,1.0791,1.71,2.26,-16.60
1591875,-0.3125,-0.3154,1.0601,6.10,3.66,-22.34
1591887,-0.4009,-0.1035,1.0566,4.33,0.67,-27.89
1591900,-0.3730,-0.0801,0.9902,5.98,2.26,-28.63
1591913,-0.3076,-0.2056,0.9727,6.96,1.16,-27.89
1591925,-0.4189,-0.0571,0.9541,5.49,-0.55,-25.39
1591938,-0.3784,-0.1343,0.9707,7.14,-0.55,-23.62
1591951,-0.4180,-0.1738,0.9487,6.41,-3.66,-21.73
1591963,-0.4131,-0.0186,0.9272,5.37,-4.21,-18.43
1591976,-0.3745,-0.1411,0.9092,6.65,-5.74,-14.16
1591989,-0.4863,-0.0537,0.8667,4.82,-8.97,-7.08
1592001,-0.3140,0.0122,0.9121,3.85,-9.58,0.31
1592014,-0.4678,-0.0830,0.9375,3.11,-13.06,6.71
1592027,-0.5195,-0.0415,0.9194,1.89,-14.65,8.73
1592040,-0.3618,-0.0967,0.9165,3.72,-15.32,3.60
1592052,-0.4487,-0.0737,0.9531,3.97,-15.99,-7.26
1592065,-0.3813,-0.0254,0.9668,4.58,-15.69,-11.66
1592078,-0.4224,-0.1182,1.2012,6.35,-17.76,-21.73
1592090,0.1528,-0.6484,1.9326,9.03,-4.27,-39.06
1592103,-1.0581,-0.6348,0.3955,8.67,10.68,-10.07
1592116,0.7065,0.4526,0.9858,8.06,14.95,10.68
1592128,-1.3687,-0.1611,0.8740,5.43,-3.23,6.04
1592141,-0.1221,-0.1177,0.9365,0.73,13.98,15.20
1592154,-0.1543,0.1655,0.9634,6.96,2.20,4.76
1592166,-1.0391,-0.1504,0.7446,3.91,1.83,-0.43
1592179,0.2993,0.2266,0.9639,-0.12,10.50,10.56
1592192,-0.5439,0.0522,0.8569,3.91,-2.50,10.86
1592205,-0.3457,-0.2852,0.9116,-1.77,7.87,23.68
1592217,0.1240,-0.0190,1.0337,-1.71,1.10,39.31
1592230,-0.5835,-0.1357,0.9277,0.24,1.65,38.02
1592243,-0.5205,-0.2534,0.8960,-1.89,6.59,40.53
1592255,-0.4775,-0.1367,0.9014,0.37,3.60,32.04
1592268,-0.6909,-0.2012,0.8672,3.05,3.72,19.10
1592281,-0.5361,-0.1943,0.9043,4.58,5.74,3.66
1592293,-0.5415,-0.0996,0.8755,6.65,5.68,-11.47
1592306,-0.3984,-0.1074,0.8916,9.03,6.96,-18.07
1592319,-0.4604,0.0332,0.8877,7.32,6.41,-18.68
1592332,-0.5337,0.0508,0.9644,6.96,5.98,-7.26
1592344,-0.3843,-0.0493,0.9102,5.25,3.54,5.62
1592357,-0.4702,-0.1133,0.9180,4.58,2.44,9.09
1592370,-0.4390,-0.1636,0.8975,5.19,3.66,2.81
1592382,-0.3853,-0.1899,0.9072,6.53,4.21,-5.19
1592395,-0.4102,-0.1880,0.8853,7.87,4.76,-8.30
1592408,-0.4741,-0.0166,0.8799,9.28,4.76,-8.30
1592420,-0.4351,0.0371,0.9302,8.91,4.64,-7.14
1592433,-0.5308,0.1230,0.9321,7.02,2.56,-4.88
1592446,-0.4126,0.0762,0.9448,7.14,4.03,-4.21
1592458,-0.3682,-0.0342,0.9062,5.62,3.23,-5.55
1592471,-0.3940,-0.1406,0.8960,6.23,4.76,-10.01
1592484,-0.4810,-0.1284,0.8853,7.69,5.07,-16.42
1592497,-0.5200,-0.1050,0.9082,9.46,5.68,-23.38
1592509,-0.5278,-0.0688,0.8999,11.11,5.43,-29.72
1592522,-0.4028,-0.2461,0.8921,11.84,6.23,-36.19
1592535,-0.3311,-0.4780,0.8804,14.10,8.79,-45.90
1592547,-0.4736,-0.4502,0.8286,15.99,8.91,-44.98
1592560,-0.4824,-0.3423,0.8687,15.99,5.92,-27.65
1592573,-0.4326,-0.0415,0.9038,13.85,4.39,3.11
1592585,-0.4829,0.1577,0.9409,10.56,0.43,18.55
1592598,-0.5059,0.0957,0.9390,8.30,0.61,4.94
1592611,-0.4312,0.0166,0.9224,9.89,0.85,-14.47
1592624,-0.4224,-0.0825,0.9551,12.88,5.92,-33.33
1592636,-0.4009,-0.2827,0.9873,15.56,7.26,-37.29
1592649,-0.3911,-0.0986,0.9697,16.78,7.93,-39.18
1592662,-0.4307,0.0083,1.0098,15.81,9.95,-40.28
1592674,-0.3989,0.0225,0.9775,12.08,8.97,-39.06
1592687,-0.3604,-0.0059,0.9385,12.27,8.18,-33.45
1592700,-0.4604,-0.1548,0.8862,10.62,10.13,-29.79
1592712,-0.4644,-0.0078,0.9028,7.81,9.46,-18.13
1592725,-0.4678,0.0356,0.9429,3.97,8.67,-6.96
1592738,-0.5312,0.0913,0.9087,1.46,8.24,-2.32
