t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
104061,0.0479,-0.0933,0.9858,11.11,-11.90,-1.53
104083,0.0527,-0.0649,0.9985,-0.06,-1.65,-0.18
104106,0.0449,-0.0898,1.0005,-9.64,5.49,0.85
104128,0.0332,-0.0986,0.9927,0.55,-0.24,-0.18
104151,0.0415,-0.0825,0.9937,0.61,-1.59,0.00
104173,0.0400,-0.0889,0.9932,-1.34,0.06,0.00
104196,0.0332,-0.0996,0.9878,3.48,-4.94,-0.24
104218,0.0405,-0.0884,0.9863,8.54,-6.59,-0.85
104241,0.0449,-0.1245,0.9722,-22.09,-1.10,2.87
104263,0.0454,-0.0400,1.0195,4.39,-0.67,0.18
104286,0.0439,-0.1064,0.9814,3.48,-0.67,-0.67
104308,0.0464,-0.0874,0.9927,-6.29,-0.49,0.12
104331,0.0454,-0.0908,0.9937,1.28,-0.67,-0.31
104353,0.0444,-0.0972,0.9868,-0.31,-0.67,-0.12
104375,0.0444,-0.0903,0.9888,-1.40,-0.61,0.00
104398,0.0459,-0.0884,0.9907,-0.61,-0.79,-0.06
104420,0.0449,-0.0928,0.9907,-0.79,-0.67,-0.12
104443,0.0420,-0.0923,0.9902,-0.73,-0.79,-0.06
104465,0.0430,-0.0903,0.9922,-0.61,-0.79,-0.12
104488,0.0459,-0.0923,0.9902,-0.73,-0.67,-0.12
104510,0.0444,-0.0923,0.9922,-0.85,-0.73,-0.12
104533,0.0459,-0.0923,0.9907,-0.79,-0.85,-0.06
104555,0.0454,-0.0972,0.9897,-1.28,-0.85,-0.06
104578,0.0420,-0.0898,0.9917,0.55,-0.61,-0.18
104600,0.0435,-0.0825,0.9927,-0.92,-0.73,-0.12
104623,0.0469,-0.0923,0.9897,-1.46,-0.61,0.00
104645,0.0474,-0.0977,0.9888,-0.79,-0.79,-0.12
104667,0.0425,-0.0913,0.9897,-0.49,-0.73,-0.12
104690,0.0425,-0.0913,0.9917,-0.79,-0.73,-0.12
104712,0.0449,-0.0918,0.9897,-0.55,-0.67,-0.12
104735,0.0444,-0.0879,0.9902,-0.55,-0.79,-0.12
104757,0.0449,-0.0894,0.9922,-1.04,-0.73,-0.24
104780,0.0435,-0.0947,0.9897,-1.16,-0.73,-0.06
104802,0.0435,-0.0962,0.9907,-0.37,-0.79,-0.12
104825,0.0454,-0.0889,0.9902,-0.31,-0.61,-0.06
104847,0.0454,-0.0864,0.9902,-0.92,-0.73,-0.12
104870,0.0435,-0.0933,0.9888,-1.22,-0.67,-0.06
104892,0.0425,-0.0962,0.9888,-0.61,-0.79,-0.06
104915,0.0444,-0.0928,0.9912,-0.49,-0.73,-0.12
104937,0.0454,-0.0923,0.9902,-0.79,-0.73,-0.12
104959,0.0449,-0.0913,0.9888,-0.61,-0.79,-0.06
104982,0.0435,-0.0884,0.9902,-0.61,-0.79,-0.06
105004,0.0435,-0.0903,0.9897,-0.73,-0.79,-0.12
105027,0.0449,-0.0952,0.9888,-1.10,-0.79,-0.18
105049,0.0449,-0.0938,0.9907,-0.55,-0.85,0.00
105072,0.0444,-0.0903,0.9917,-0.37,-0.73,-0.12
105094,0.0439,-0.0879,0.9912,-0.79,-0.73,-0.18
105117,0.0449,-0.0947,0.9897,-1.10,-0.67,-0.12
105139,0.0459,-0.0957,0.9878,-0.61,-0.73,-0.06
105162,0.0420,-0.0913,0.9917,-0.43,-0.79,-0.06
105184,0.0439,-0.0923,0.9907,-0.79,-0.79,-0.18
105207,0.0459,-0.0913,0.9902,-0.79,-0.73,-0.06
105229,0.0459,-0.0918,0.9897,-0.61,-0.73,0.00
105251,0.0430,-0.0903,0.9922,-0.73,-0.79,-0.06
105274,0.0439,-0.0952,0.9912,-0.98,-0.67,-0.06
105296,0.0469,-0.0947,0.9902,-0.43,-0.73,-0.06
105319,0.0449,-0.0879,0.9912,-0.37,-0.73,-0.12
105341,0.0454,-0.0894,0.9917,-0.92,-0.79,-0.12
105364,0.0459,-0.0933,0.9893,-1.04,-0.67,-0.12
105386,0.0435,-0.0933,0.9888,-0.67,-0.85,-0.18
105409,0.0435,-0.0889,0.9902,-0.37,-0.73,-0.18
105431,0.0430,-0.0869,0.9897,-0.79,-0.79,-0.06
105454,0.0483,-0.0918,0.9893,-0.92,-0.67,-0.12
105476,0.0444,-0.0952,0.9897,-0.67,-0.61,-0.12
105886,0.0464,-0.0898,0.9893,-0.43,-0.67,-0.12
105909,0.0444,-0.0874,0.9902,-0.67,-0.67,-0.06
105931,0.0430,-0.0889,0.9897,-0.85,-0.79,-0.12
105954,0.0439,-0.0947,0.9873,-0.79,-0.73,-0.12
105976,0.0449,-0.0928,0.9907,-0.55,-0.73,-0.06
105999,0.0449,-0.0913,0.9834,-1.34,-0.79,-0.06
106021,0.0410,-0.0928,0.9976,0.98,-0.73,-0.12
106043,0.0400,-0.0811,0.9897,-1.28,-0.73,-0.06
106066,0.0474,-0.0962,0.9829,-1.34,-0.73,-0.06
106088,0.0469,-0.0947,0.9868,-0.55,-0.79,-0.06
106111,0.0415,-0.0957,0.9893,-0.43,-0.79,-0.18
106133,0.0420,-0.0898,0.9917,-0.67,-0.79,-0.06
106156,0.0435,-0.0913,0.9902,-0.49,-0.61,-0.06
106178,0.0469,-0.0898,0.9897,-0.61,-0.79,-0.06
106201,0.0425,-0.0903,0.9902,-0.92,-0.79,-0.12
106223,0.0430,-0.0977,0.9893,-0.92,-0.73,-0.06
106246,0.0435,-0.0952,0.9912,-0.24,-0.67,-0.12
106268,0.0464,-0.0869,0.9897,-0.37,-0.67,-0.18
106291,0.0459,-0.0879,0.9912,-0.85,-0.73,-0.12
106313,0.0464,-0.0933,0.9878,-1.10,-0.67,-0.06
106335,0.0439,-0.0947,0.9912,-0.55,-0.61,-0.12
106358,0.0420,-0.0908,0.9907,-0.49,-0.73,-0.12
106380,0.0449,-0.0903,0.9897,-0.73,-0.79,-0.12
106403,0.0449,-0.0923,0.9912,-0.73,-0.61,-0.06
106425,0.0410,-0.0908,0.9907,-0.55,-0.67,-0.12
106448,0.0444,-0.0913,0.9893,-0.92,-0.73,-0.06
106470,0.0449,-0.0928,0.9893,-0.85,-0.67,-0.12
106493,0.0464,-0.0918,0.9883,-0.43,-0.67,0.00
106515,0.0444,-0.0879,0.9907,-0.37,-0.67,-0.12
106538,0.0454,-0.0898,0.9922,-1.10,-0.85,-0.06
106560,0.0449,-0.0947,0.9897,-0.98,-0.73,0.00
106583,0.0459,-0.0952,0.9893,-0.49,-0.73,-0.06
106605,0.0439,-0.0913,0.9907,-0.61,-0.67,-0.18
106627,0.0435,-0.0903,0.9888,-0.61,-0.79,-0.12
106650,0.0454,-0.0923,0.9893,-0.73,-0.67,-0.12
106672,0.0444,-0.0918,0.9902,-0.79,-0.73,-0.06
106695,0.0439,-0.0933,0.9893,-0.73,-0.73,-0.12
106717,0.0454,-0.0942,0.9902,-0.73,-0.73,-0.12
106740,0.0435,-0.0918,0.9907,-0.55,-0.73,-0.06
106762,0.0454,-0.0894,0.9917,-0.67,-0.79,0.00
106785,0.0454,-0.0918,0.9907,-0.98,-0.73,-0.12
106807,0.0454,-0.0923,0.9897,-0.67,-0.73,-0.12
106830,0.0439,-0.0913,0.9888,-0.55,-0.79,-0.18
106852,0.0435,-0.0913,0.9917,-0.61,-0.67,-0.18
106875,0.0439,-0.0923,0.9912,-1.04,-0.73,-0.06
106897,0.0439,-0.0947,0.9902,-0.67,-0.55,-0.12
106919,0.0454,-0.0928,0.9888,-0.43,-0.73,-0.12
106942,0.0459,-0.0884,0.9897,-0.67,-0.79,-0.12
106964,0.0439,-0.0898,0.9912,-1.04,-0.79,-0.12
106987,0.0435,-0.0957,0.9888,-0.67,-0.67,-0.12
107009,0.0449,-0.0928,0.9907,-0.61,-0.67,-0.12
107032,0.0430,-0.0913,0.9922,-0.73,-0.73,-0.06
107054,0.0439,-0.0938,0.9897,-0.61,-0.79,-0.06
107077,0.0449,-0.0908,0.9897,-0.61,-0.79,-0.12
107099,0.0449,-0.0903,0.9902,-0.85,-0.73,0.00
107122,0.0435,-0.0928,0.9888,-0.79,-0.67,-0.12
107144,0.0454,-0.0933,0.9912,-0.73,-0.67,-0.06
107166,0.0444,-0.0908,0.9907,-0.49,-0.73,-0.12
107189,0.0435,-0.0898,0.9888,-0.79,-0.73,-0.06
107211,0.0454,-0.0942,0.9883,-0.85,-0.79,-0.12
107234,0.0459,-0.0933,0.9883,-0.67,-0.67,-0.06
107256,0.0439,-0.0903,0.9902,-0.73,-0.79,-0.06
107279,0.0444,-0.0903,0.9912,-0.61,-0.79,0.00
107301,0.0449,-0.0913,0.9902,-0.79,-0.79,-0.18
107584,0.0420,-0.0903,0.9893,-0.67,-0.67,-0.06
107607,0.0459,-0.0923,0.9907,-0.79,-0.67,-0.12
107629,0.0449,-0.0928,0.9912,-0.73,-0.67,-0.12
107652,0.0435,-0.0923,0.9912,-0.61,-0.73,-0.06
107674,0.0386,-0.0913,0.9902,-0.73,-0.67,-0.12
107697,0.0454,-0.0923,0.9907,-0.67,-0.73,-0.12
107719,0.0454,-0.0933,0.9912,-0.67,-0.67,-0.06
107742,0.0430,-0.0923,0.9893,-0.67,-0.79,-0.18
107764,0.0454,-0.0908,0.9922,-0.73,-0.73,-0.12
107787,0.0430,-0.0923,0.9902,-0.67,-0.73,-0.12
107809,0.0435,-0.0923,0.9897,-0.67,-0.73,-0.06
107832,0.0459,-0.0923,0.9902,-0.67,-0.73,-0.18
107854,0.0449,-0.0903,0.9888,-0.73,-0.67,-0.12
107876,0.0444,-0.0923,0.9907,-0.79,-0.67,15.56
107899,0.0459,-0.0918,0.9893,-0.67,-0.73,-0.06
107921,0.0459,-0.0894,0.9902,-0.73,-0.73,-0.12
107944,0.0439,-0.0913,0.9902,-0.67,-0.73,-0.12
107966,0.0435,-0.0903,0.9912,-0.73,-0.73,-0.12
107989,0.0464,-0.0918,0.9902,-0.73,-0.79,0.00
108011,0.0439,-0.0942,0.9902,-0.67,-0.73,-0.12
108034,0.0425,-0.0938,0.9897,-0.67,-0.73,-0.18
108056,0.0439,-0.0913,0.9927,-0.55,-0.79,-0.12
108079,0.0459,-0.0913,0.9902,-0.73,-0.61,-0.12
108101,0.0444,-0.0928,0.9902,-0.73,-0.67,-0.06
108124,0.0444,-0.0933,0.9888,-0.67,-0.73,-0.12
108146,0.0444,-0.0918,0.9902,-0.55,-0.79,-0.12
108168,0.0444,-0.0898,0.9917,-0.79,-0.67,-0.06
108191,0.0449,-0.0898,0.9897,-0.73,-0.73,-0.06
108213,0.0439,-0.0933,0.9897,-0.79,-0.67,-0.12
108236,0.0415,-0.0923,0.9907,-0.55,-0.73,-0.12
108258,0.0405,-0.0884,0.9897,-0.61,-0.67,-0.12
108281,0.0444,-0.0908,0.9927,-0.79,-0.61,-0.12
108303,0.0459,-0.0977,0.9902,-0.31,-0.73,-0.12
108326,0.0420,-0.0923,0.9897,-0.55,-0.61,-0.06
108348,0.0435,-0.0903,0.9927,-0.73,-0.67,-0.18
108371,0.0449,-0.0913,0.9893,-0.79,-0.67,-0.06
108393,0.0454,-0.0923,0.9902,-0.61,-0.79,-0.06
108416,0.0444,-0.0913,0.9902,-0.55,-0.61,-0.12
108438,0.0459,-0.0918,0.9932,-1.04,-0.79,0.00
108460,0.0425,-0.0938,0.9912,-0.67,-0.73,-0.12
108483,0.0415,-0.0928,0.9902,-0.49,-0.67,-0.06
108505,0.0449,-0.0898,0.9897,-0.73,-0.67,-0.12
108528,0.0459,-0.0908,0.9893,-0.85,-0.61,-0.18
108550,0.0449,-0.0938,0.9907,-0.49,-0.79,-0.18
108573,0.0420,-0.0898,0.9907,-0.61,-0.61,-0.06
108595,0.0454,-0.0933,0.9897,-0.92,-0.67,-0.06
108618,0.0469,-0.0938,0.9893,-0.73,-0.73,-0.06
108640,0.0449,-0.0933,0.9912,-0.31,-0.79,-0.06
108663,0.0439,-0.0884,0.9912,-0.61,-0.73,-0.18
108685,0.0488,-0.0776,0.9971,21.06,-3.23,1.46
108708,0.3428,-0.4878,1.0088,54.69,-11.84,-15.93
108730,-0.2324,-0.1543,0.9185,-5.62,-5.07,6.47
108752,-0.1548,-0.2705,1.0410,29.91,-3.30,11.11
108775,0.8579,1.7412,0.9375,-97.11,15.14,62.19
108797,0.0015,-0.2251,1.0596,-158.69,26.37,79.53
108820,0.0059,-0.2749,1.1963,-76.29,-42.30,50.35
108842,0.0591,-0.2412,1.2207,-76.42,-36.93,33.87
108865,0.0142,-0.3672,1.1665,-113.04,-64.39,43.52
108887,0.0015,-0.2910,1.0166,-122.80,-62.56,25.02
108910,0.1157,-0.2778,1.0957,-179.08,-65.80,33.81
108932,0.2046,-0.3496,1.1597,-159.55,-92.77,36.80
108955,0.1606,-0.4556,1.0361,-85.57,-127.81,24.17
108977,0.1479,-0.5649,0.7300,-47.00,-130.92,15.20
109000,0.2065,-0.5674,0.7012,-21.61,-114.87,-0.49
109284,0.4380,-0.4316,0.7446,17.09,-51.09,42.36
109306,0.4595,-0.3994,0.7383,-45.84,-75.07,71.29
109329,0.4551,-0.4951,0.6626,-103.64,-80.26,80.99
109351,0.4595,-0.5142,0.6021,-85.63,-15.56,56.46
109374,0.4521,-0.5850,0.5347,-179.44,35.58,70.19
109396,0.3125,-0.8501,0.7827,-268.49,-54.81,111.45
109418,0.4189,-0.8936,0.5518,-66.22,-61.46,25.82
109441,0.3779,-0.8975,0.3438,-65.43,-29.72,17.82
109463,0.4014,-0.8853,0.3677,-46.20,-9.22,3.66
109486,0.4165,-0.8174,0.3628,-19.10,1.28,-4.15
109508,0.4087,-0.7915,0.3960,-2.38,5.68,-2.81
109531,0.4116,-1.0991,0.0264,-55.79,-77.39,24.05
109553,0.3506,-0.7446,0.2725,-19.65,-55.60,19.59
109576,0.4136,-0.7026,0.1138,-27.16,-10.07,12.02
109598,0.4604,-0.9360,0.3911,-124.94,50.11,45.84
109621,0.3516,-0.8862,0.3613,-118.65,38.27,31.68
109643,0.3213,-0.8838,0.3589,-58.78,11.78,8.79
109666,0.4189,-0.9043,0.2378,-14.59,-15.87,-1.89
109688,0.4048,-0.8931,0.2974,2.87,-20.94,-20.08
109710,0.4058,-0.8340,0.2368,28.93,-7.32,-27.77
109733,0.4458,-0.7476,0.1885,22.71,-2.56,-1.22
109755,0.4180,-0.8491,0.1265,17.09,10.50,19.23
109778,0.3716,-0.9004,0.3379,-28.02,1.40,26.06
109800,0.3999,-0.9326,0.3447,-28.63,-16.24,25.02
109823,0.3657,-1.0371,0.2158,-12.39,-34.30,13.31
109845,0.3271,-0.9585,0.2119,12.45,-1.16,3.54
109868,0.3970,-0.9028,0.3115,10.99,4.33,11.17
109890,0.3921,-0.8369,0.2720,-24.41,17.27,26.12
109913,0.3604,-0.9219,0.2734,-62.68,31.37,15.14
109935,0.3340,-0.8809,0.2178,-58.90,20.94,16.30
109958,0.3433,-0.9492,0.2036,-33.45,8.06,3.60
109980,0.2925,-0.9365,0.2627,-31.80,-4.27,10.93
110002,0.3140,-0.9653,0.2461,-16.30,-21.12,0.55
110025,0.3359,-0.9473,0.1587,-30.27,-22.64,0.55
110047,0.3281,-0.9268,0.1626,-24.96,-17.21,0.00
110070,0.3223,-0.8896,0.1606,-29.11,-13.43,2.81
110092,0.3320,-0.9292,0.1484,-29.11,-7.08,5.43
110115,0.3467,-0.9648,0.1597,-12.82,-7.69,2.38
110137,0.3433,-0.9844,0.1494,0.37,-8.24,0.37
110160,0.3330,-0.9443,0.1270,9.22,-1.65,3.78
110182,0.3359,-0.9678,0.1035,0.85,-4.88,-1.34
110205,0.3311,-0.9282,0.1211,9.46,2.69,2.20
110227,0.3115,-0.8945,0.1479,17.33,7.93,-1.16
110250,0.3291,-0.9468,0.1592,6.23,0.31,-0.31
110272,0.3296,-0.9785,0.1387,10.07,1.10,10.68
110294,0.3257,-0.9253,0.1875,13.73,6.77,2.20
110317,0.3369,-0.9512,0.1621,1.10,3.60,-2.20
110339,0.3145,-0.9658,0.1626,6.23,-1.59,-0.37
110362,0.3184,-0.9307,0.1719,11.11,-2.08,-0.73
110384,0.3140,-0.9312,0.1841,8.12,-2.93,-1.71
110407,0.3418,-0.9443,0.1646,15.20,-0.79,0.00
110429,0.3389,-0.9321,0.1724,13.98,2.32,-0.37
110452,0.3296,-0.9312,0.2036,10.38,2.75,-1.34
110474,0.3340,-0.9204,0.1982,4.58,2.50,-2.75
110497,0.3135,-0.9238,0.1982,5.43,4.09,-3.17
110519,0.3291,-0.9438,0.1816,1.04,1.10,-3.72
110541,0.3306,-0.9365,0.2178,0.06,1.83,-4.82
110564,0.3325,-0.9702,0.2056,1.59,3.17,-4.76
110586,0.3306,-0.9463,0.1807,-7.69,-3.11,-2.75
110609,0.3174,-0.8799,0.1855,-7.63,-2.26,-2.01
110631,0.3354,-0.9287,0.1934,-7.32,-1.22,-3.48
110654,0.3452,-0.9326,0.2329,-2.26,-2.87,-3.23
110676,0.3540,-0.9565,0.1982,5.80,-1.95,-2.01
110699,0.3408,-0.9185,0.2144,10.38,3.78,-2.01
111109,0.3491,-0.9268,0.1924,-4.64,-2.75,-0.12
111131,0.3433,-0.9297,0.1943,-3.54,-0.92,2.01
111154,0.3315,-0.8984,0.2300,-0.67,-1.89,-0.61
111176,0.3589,-0.9624,0.2275,-1.95,-2.26,-0.92
111199,0.3574,-0.9448,0.2021,-0.55,-2.08,1.65
111221,0.3345,-0.9048,0.1924,1.28,0.61,-0.85
111244,0.3364,-0.9136,0.2100,4.88,2.81,-0.18
111266,0.3379,-0.9141,0.2178,5.74,3.48,0.06
111289,0.3408,-0.9282,0.2227,0.98,0.43,-1.53
111311,0.3491,-0.9390,0.2178,-3.48,-3.17,0.61
111333,0.3462,-0.9272,0.1914,-10.07,-8.91,1.40
111356,0.3467,-0.9160,0.1904,-10.25,-8.54,1.28
111378,0.3330,-0.9053,0.1992,-8.00,-4.39,-0.37
111401,0.3384,-0.9248,0.2046,-4.09,-2.75,-2.50
111423,0.3394,-0.9268,0.2124,0.85,-0.61,-0.85
111446,0.3398,-0.9355,0.2036,1.16,-1.04,-1.28
111468,0.3442,-0.9204,0.1870,1.46,-0.61,-1.59
111491,0.3452,-0.9023,0.2202,-0.37,1.22,-2.38
111513,0.3506,-0.9106,0.2095,-1.16,1.89,-4.70
111536,0.3438,-0.9067,0.1880,-0.24,0.24,-4.82
111558,0.3594,-0.8970,0.1851,0.31,-1.95,-14.28
111581,1.1255,-1.6396,-0.0356,34.48,-37.11,26.67
111603,1.0132,-0.9609,0.2300,25.70,-50.54,52.67
111625,0.7925,-1.0249,0.2754,33.69,-45.41,77.33
111648,0.1118,-0.4224,0.4702,1.53,-37.60,55.79
111670,-0.1094,-0.7056,0.4673,-13.92,-24.90,29.17
111693,-0.1328,-0.8037,0.2876,5.98,-5.92,29.54
111715,-0.0356,-0.8555,0.1997,-3.54,-12.21,37.60
111738,0.0352,-0.9604,0.2554,-10.01,-12.08,46.81
111760,-0.0186,-0.9741,0.3960,13.43,5.07,43.21
111783,-0.0093,-1.1006,0.3335,50.17,16.17,38.51
111805,0.0479,-1.2490,0.4048,54.63,24.78,48.28
111828,0.1357,-0.9399,0.2388,43.76,36.56,58.17
111850,0.1909,-0.9102,0.2393,54.14,40.53,63.17
111873,0.1021,-0.8511,0.3433,69.89,53.34,61.71
111895,0.0527,-0.7915,0.3579,76.42,77.58,51.76
111917,0.0654,-0.8613,0.3516,36.68,51.70,49.62
111940,0.0278,-0.8716,0.4043,41.69,45.47,35.89
111962,-0.0020,-0.8833,0.4824,44.13,75.07,19.10
111985,0.4214,-0.8672,0.9116,53.77,-48.10,86.55
112007,-0.1147,-0.8525,0.4482,58.11,29.60,31.56
112030,-0.1445,-0.9043,0.5420,64.82,-1.59,39.61
112052,-0.0947,-0.9209,0.5493,65.61,18.43,25.51
112075,-0.2451,-0.8501,0.3843,43.15,-12.08,16.72
112097,-0.1333,-0.7734,0.6235,7.26,19.04,25.51
112120,-0.2085,-0.8877,0.6558,37.66,23.99,23.56
112142,-0.1499,-0.7690,0.7612,47.49,30.94,28.81
112165,-0.2188,-0.6748,0.6006,4.88,56.03,12.45
112187,-0.1753,-0.7935,0.4575,-8.00,32.47,18.68
112209,-0.2686,-0.9009,0.4229,5.92,19.10,18.68
112232,-0.0762,-0.5791,0.7422,-22.58,29.85,49.07
112254,-0.2954,-0.7930,0.6953,-77.45,56.52,48.16
112277,-0.3853,-0.7114,0.6938,-17.64,79.10,-7.26
112299,-0.3022,-0.7910,0.5269,3.48,82.28,-28.02
112322,-0.3452,-0.7803,0.5269,21.18,72.57,-40.71
112344,-0.3354,-0.8311,0.4766,-27.10,55.73,-16.91
112367,-0.2285,-0.8115,0.3267,-11.05,3.78,-20.45
112389,-0.2598,-0.8438,0.4092,-9.95,-11.17,-18.37
112412,-0.3560,-0.7417,0.5327,12.02,35.16,-13.00
112434,-0.4297,-0.5845,0.8398,-1.34,93.32,-34.36
112457,-0.1914,-0.9292,0.2393,31.37,25.15,-46.33
112479,-0.2119,-0.6655,0.2642,35.46,-1.89,-56.95
112501,-0.3179,-0.7676,0.6353,37.35,15.08,-53.65
112524,-0.2812,-0.9595,0.6675,36.87,15.56,-49.80
112807,-0.2173,-0.6904,0.7388,-13.67,2.56,31.19
112830,-0.1489,-0.7847,0.5190,-22.16,-17.15,16.17
112852,-0.1514,-1.0146,0.5986,-13.67,-25.33,16.72
112875,-0.2476,-0.7891,0.6255,-15.08,1.34,36.32
112897,-0.2715,-0.6616,0.4565,-16.60,0.43,21.00
112919,-0.2231,-0.7271,0.2393,-16.97,-14.28,9.70
112942,-0.2603,-0.9736,0.3906,-42.42,-21.36,29.72
112964,-0.2690,-0.9272,0.4536,-26.67,-28.93,41.87
112987,-0.3081,-0.7656,0.5176,-19.71,-30.70,29.48
113009,-0.2954,-0.9014,0.5166,-23.50,-23.62,27.71
113032,-0.2305,-0.8965,0.3301,-27.16,-31.74,28.20
113054,-0.2241,-0.9648,0.4409,-38.88,-38.21,42.72
113077,-0.2417,-0.9312,0.3975,-21.00,-33.94,49.01
113099,-0.2783,-0.7402,0.4600,8.67,-55.60,29.36
113122,-0.3179,-0.7720,0.5859,11.47,-54.44,6.41
113144,-0.3452,-0.9175,0.5952,-7.02,-28.08,21.79
113166,-0.3066,-0.8818,0.4883,-21.97,-24.96,29.97
113189,-0.3076,-0.8120,0.4243,-17.58,-14.40,34.67
113211,-0.3052,-0.6211,0.3711,-3.85,-26.92,13.61
113234,-0.3413,-0.7295,0.5020,2.01,-27.83,1.34
113256,-0.3286,-0.8115,0.4775,4.94,-25.82,0.00
113279,-0.3242,-0.8765,0.4946,-4.09,-25.09,1.40
113301,-0.2783,-1.0420,0.5718,-23.01,-19.10,12.88
113324,-0.2915,-0.7520,0.3862,8.79,-17.27,22.34
113346,-0.3545,-0.8740,0.6309,11.47,-20.51,5.74
113369,-0.3086,-0.7324,0.4712,12.39,-21.24,-5.74
113391,-0.3032,-0.9155,0.5522,-0.49,-12.88,1.10
113414,-0.3267,-0.7280,0.4482,-8.24,-5.31,5.19
113436,-0.2432,-0.8501,0.4458,-18.31,-15.56,-1.77
113458,-0.3257,-0.9150,0.5376,-3.11,-10.86,1.53
113481,-0.2119,-0.6460,0.1597,8.54,-26.61,-11.29
113503,-0.1978,-0.8638,0.2939,-17.82,-40.04,-8.91
113526,-0.2671,-0.9526,0.6040,22.16,-46.39,-13.43
113548,-0.2876,-0.9834,0.7144,16.42,-21.91,-4.15
113571,-0.2461,-0.7861,0.5625,5.98,-11.11,-8.67
113593,-0.2290,-0.7461,0.4805,27.10,-25.51,-27.95
113616,-0.1816,-0.8618,0.4551,26.12,-25.70,-25.39
113638,-0.2002,-0.8223,0.4653,16.78,-28.44,-19.71
113661,-0.2046,-0.8262,0.5498,21.85,-38.51,-22.71
113683,-0.1953,-0.8750,0.6748,33.02,-29.66,-21.48
113706,-0.1899,-0.7910,0.6650,22.83,-10.01,-18.55
113728,-0.1714,-0.7832,0.5713,34.36,-12.94,-26.06
113750,-0.1479,-0.8608,0.5913,13.06,-12.76,-19.35
113773,-0.1348,-0.8154,0.5557,11.11,-17.58,-18.98
113795,-0.1216,-0.8843,0.6709,23.38,-13.00,-14.28
113818,-0.1172,-0.8135,0.6699,48.03,-8.97,-16.36
113840,-0.0942,-0.7598,0.6685,30.88,-5.92,-16.30
113863,-0.0815,-0.7905,0.6440,13.98,-9.16,-11.84
113885,-0.0815,-0.7734,0.6772,18.19,-3.05,-8.61
113908,-0.0991,-0.7324,0.6758,33.26,0.06,-13.61
113930,-0.0981,-0.6978,0.6392,18.62,-8.85,-20.02
113953,-0.0796,-0.7822,0.6631,7.75,1.83,-14.04
113975,-0.0820,-0.7695,0.7061,9.58,4.03,-12.02
113998,-0.0669,-0.7397,0.6597,0.98,9.83,-10.99
114020,-0.0308,-0.7935,0.6187,-21.00,-2.93,-3.78
114042,-0.0439,-0.6670,0.6582,-22.95,-10.56,-12.02
114065,-0.0308,-0.9121,0.7114,54.20,-28.26,-8.42
114087,-0.1025,-0.7212,0.7305,34.85,-34.18,-12.02
114110,-0.0420,-0.8159,0.7563,50.29,-35.89,-34.48
114132,0.1099,-0.7075,0.7114,53.59,-36.07,-47.55
114155,-0.0684,-0.6816,0.7197,27.83,-24.17,-62.44
114177,0.0439,-0.7817,0.8452,28.63,-13.73,-32.71
114200,0.0654,-0.6670,0.8350,2.62,-23.80,-17.21
114222,0.0366,-0.7085,0.7720,8.42,-22.95,-24.90
114506,0.1992,-0.5400,0.8389,24.29,3.48,-34.30
114529,0.2222,-0.5640,0.8057,-74.16,23.56,9.58
114551,0.2505,-0.5005,0.8208,-96.37,36.93,12.82
114574,0.2236,-0.5186,0.8252,-61.16,40.28,4.46
114596,0.2056,-0.5518,0.8242,-23.13,49.19,-22.09
114619,0.1602,-0.6616,0.8496,-41.93,63.48,-38.15
114641,0.1685,-0.6128,0.9170,-71.17,63.42,-12.57
114664,0.1748,-0.5635,0.9268,-66.47,43.76,-4.52
114686,0.1475,-0.5752,0.8540,2.20,19.23,-16.66
114708,0.0938,-0.7134,0.8428,57.19,8.36,-35.34
114731,0.1221,-0.5928,0.8271,9.77,12.57,-19.17
114753,0.1396,-0.5171,0.7026,20.75,24.78,-26.37
114776,0.2168,-0.4751,0.8188,-20.45,25.45,-16.60
114798,0.1758,-0.5273,0.7925,5.55,19.90,-21.36
114821,0.1646,-0.5195,0.7446,17.40,13.55,-15.56
114843,0.1382,-0.5132,0.6885,16.36,21.61,-21.61
114866,0.1494,-0.4736,0.7876,17.33,29.85,-32.84
114888,0.1250,-0.5210,0.8643,30.76,25.94,-41.32
114911,0.1646,-0.5132,0.7554,30.40,10.68,-25.82
114933,0.1089,-0.4634,0.7896,64.33,7.87,-33.45
114956,0.1294,-0.4814,0.8271,88.81,7.81,-30.64
114978,0.1182,-0.4292,0.7886,43.27,13.61,-21.67
115000,0.1182,-0.4644,0.9199,47.73,11.96,-22.89
115023,0.0977,-0.5088,0.9561,49.62,-1.77,-21.61
115045,0.0889,-0.3867,0.8955,48.65,-3.72,-35.89
115068,0.1646,-0.3076,0.9097,-9.58,4.09,-10.25
115090,0.1758,-0.2402,0.9360,40.83,-12.70,-25.39
115113,0.1787,-0.3062,0.9575,70.62,-17.58,-28.63
115135,0.4458,-0.3887,0.5356,182.25,35.10,82.09
115158,-0.0664,-0.1807,0.4087,613.89,-63.90,179.50
115180,-0.1436,0.2993,0.9414,617.31,-63.29,-8.42
115203,-0.1660,0.3647,0.1577,829.53,-54.63,21.97
115225,0.0864,0.3770,-0.3364,1519.29,-1.95,151.73
115248,-0.0088,0.0103,0.0103,-42.60,47.18,227.72
115270,-0.0122,0.0093,0.0093,-49.07,43.15,228.15
