t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
23434349,-0.5864,-0.3794,0.7402,12.15,-19.71,28.44
23434362,-0.8027,-0.4580,0.6382,16.05,-19.71,14.65
23434375,-0.6216,-0.2871,0.8340,18.13,-9.70,-9.64
23434387,-0.5195,-0.3779,0.8120,24.48,-6.77,-32.10
23434400,-0.7769,-0.3599,0.7529,24.54,-6.23,-42.36
23434413,-0.5444,-0.0864,0.8442,25.76,-3.36,-51.64
23434425,-0.4312,-0.2222,0.8579,30.21,-4.64,-60.61
23434438,-1.6743,-0.1260,0.7905,25.21,-21.42,-39.49
23434451,-0.3706,-0.0977,0.9526,18.25,-26.73,15.26
23434463,-0.2910,-0.1885,0.9756,9.77,-42.79,37.96
23434476,-0.6558,-0.2568,0.8916,6.77,-44.68,48.77
23434489,0.2715,-0.2998,1.0063,5.31,-36.56,48.65
23434501,-0.6958,0.0195,0.9653,7.14,-44.80,33.69
23434514,-0.0820,-0.2290,0.9043,4.52,-33.69,36.56
23434527,-0.0225,0.1606,1.0327,1.59,-39.86,38.70
23434540,-0.5425,0.1406,0.9097,-1.65,-43.58,51.64
23434552,0.1304,-0.0547,0.9863,-9.95,-44.13,73.85
23434565,-0.5249,-0.5747,0.7109,-6.90,-48.52,68.97
23434578,-0.4077,-0.3066,0.9810,-12.33,-41.44,59.33
23434590,-0.0156,-0.0288,1.0122,-6.84,-40.89,43.33
23434603,-0.5742,-0.4995,0.7773,-2.62,-36.50,28.32
23434616,-0.0781,-0.3721,1.0405,-4.15,-30.33,19.90
23434628,-0.1938,-0.2363,1.0649,3.17,-30.40,0.79
23434641,-0.4771,-0.6250,0.9526,4.94,-22.40,-9.34
23434654,-0.0015,-0.3530,1.0664,3.85,-22.89,-7.20
23434666,-0.4185,-0.3169,1.0034,8.18,-25.94,-2.69
23434679,-0.2358,-0.6602,1.0391,3.85,-24.84,15.99
23434692,-0.2070,-0.3042,1.1108,0.31,-32.84,35.77
23434705,-0.2432,-0.4658,0.9766,1.46,-34.67,55.42
23434717,0.1304,-0.5884,1.0254,-5.07,-38.33,79.83
23434730,-0.2852,-0.0913,1.0425,-7.63,-45.17,97.05
23434743,-0.0303,-0.3306,0.9688,-8.73,-44.56,109.80
23434755,-0.0742,-0.2969,1.0259,-14.77,-48.58,118.04
23434768,-0.2588,-0.0132,1.0078,-13.92,-47.42,118.47
23434781,-0.0239,-0.3545,0.9707,-13.43,-43.46,112.18
23434793,-0.2964,-0.1841,0.9663,-15.08,-42.24,98.27
23434806,-0.1978,-0.1387,0.9624,-10.07,-35.71,83.37
23434819,-0.1968,-0.4336,0.9761,-9.52,-32.90,67.63
23434832,-0.4307,-0.2500,0.9619,-8.91,-30.46,55.30
23434844,-0.3071,-0.1812,0.9268,-5.74,-28.20,47.06
23434857,-0.5435,-0.3477,0.8691,-7.57,-31.19,42.36
23434870,-0.4482,-0.0532,0.8921,-8.42,-31.56,43.33
23434882,-0.3828,-0.2720,0.8779,-7.75,-34.79,43.27
23434895,-0.5386,-0.1279,0.8618,-10.86,-37.48,43.88
23434908,-0.3535,-0.2090,0.9160,-9.58,-37.17,41.38
23434920,-0.4678,-0.3345,0.8848,-8.42,-39.49,34.18
23434933,-0.6758,0.0234,0.7598,-12.70,-40.59,38.51
23434946,0.1431,-0.2065,1.0859,-7.63,-40.28,29.36
23434958,-0.5767,-0.0820,0.9185,-6.41,-36.80,10.99
23434971,-0.1836,-0.0425,0.7642,-9.70,-33.26,9.52
23434984,-0.6816,0.0239,0.8730,-8.48,-42.24,6.35
23434997,-0.1587,-0.1338,0.9146,-10.19,-37.11,6.65
23435009,-0.1509,0.1382,0.9854,-13.67,-38.27,0.98
23435022,-0.5806,-0.1304,0.9048,-9.95,-40.53,-5.92
23435035,0.0483,-0.1509,0.9902,-13.31,-34.97,-5.55
23435047,-0.3027,0.2642,1.0000,-16.11,-40.28,-11.23
23435060,-0.1543,-0.3125,0.9824,-13.12,-35.77,-10.80
23435073,0.1450,0.2974,0.9634,-21.79,-36.25,-6.96
23435085,-0.2266,0.2817,0.8423,-22.95,-41.02,2.32
23435098,0.0894,-0.0435,0.8682,-29.66,-42.05,27.22
23435111,-0.0933,0.3882,0.9502,-41.87,-52.19,54.02
23435124,-0.1343,0.0430,0.9028,-44.25,-56.09,80.02
23435136,0.0742,-0.0098,0.9790,-54.26,-59.69,101.75
23435149,-0.0898,0.3271,1.0347,-60.73,-62.68,114.38
23435162,0.0537,-0.2134,0.9873,-60.97,-60.00,124.02
23435174,-0.0146,0.0342,1.0376,-69.89,-61.10,130.98
23435187,-0.0459,0.0840,1.0249,-69.89,-57.92,133.06
23435200,0.0298,-0.3696,0.9678,-70.07,-54.44,132.08
23435212,-0.0933,0.0229,1.0283,-74.65,-52.49,132.08
23435225,-0.0679,-0.2788,0.9619,-70.86,-49.13,131.90
23435238,-0.1646,-0.4800,0.9126,-75.50,-48.16,131.29
23435250,-0.1050,-0.1665,0.9575,-72.81,-43.88,127.44
23435263,-0.0327,-0.5898,0.8916,-67.75,-38.64,113.22
23435276,-0.1172,-0.5469,0.9053,-67.38,-32.65,96.80
23435289,0.0537,-0.4033,0.9751,-59.20,-24.90,80.69
23435301,-0.0356,-0.7178,0.9023,-55.48,-21.79,68.36
23435314,-0.0659,-0.5220,0.9316,-55.05,-19.59,70.25
23435327,-0.0596,-0.5942,0.9409,-50.29,-20.94,78.67
23435339,-0.2964,-0.8262,0.8877,-51.27,-25.21,90.52
23435352,-0.2539,-0.6929,0.9141,-49.99,-27.10,102.23
23435365,-0.3110,-0.8140,0.8120,-44.68,-29.30,101.26
23435377,-0.3003,-0.8115,0.7329,-40.53,-26.31,87.52
23435390,-0.0825,-0.6323,0.7861,-32.23,-19.59,62.13
23435403,-0.1460,-0.6973,0.7852,-23.68,-13.43,33.63
23435416,-0.0630,-0.6816,0.8125,-18.80,-8.73,17.58
23435428,-0.0601,-0.5811,0.8486,-14.71,-8.79,18.07
23435441,-0.1992,-0.6445,0.8003,-14.71,-13.31,35.28
23435454,-0.1982,-0.6089,0.7715,-16.60,-20.81,58.35
23435466,-0.2847,-0.6260,0.7524,-15.99,-27.71,71.78
23435479,-0.2480,-0.6768,0.7578,-13.92,-29.36,68.97
23435492,-0.1514,-0.5781,0.8062,-9.83,-27.47,52.55
23435504,-0.1748,-0.5034,0.8188,-4.46,-23.32,32.65
23435517,-0.1357,-0.4814,0.8350,-1.65,-20.63,20.02
23435530,-0.1821,-0.4497,0.7891,-0.31,-21.85,21.36
23435542,-0.1895,-0.5327,0.7358,-0.98,-26.79,35.71
23435555,-0.2158,-0.5215,0.7256,-2.99,-33.69,53.83
23435568,-0.2368,-0.5068,0.7246,-3.97,-39.49,66.10
23435581,-0.2505,-0.4805,0.7285,-3.91,-42.66,65.86
23435593,-0.2451,-0.4600,0.7290,-1.53,-42.11,56.46
23435606,-0.2002,-0.4785,0.7334,2.56,-38.39,19.29
23435619,-0.1592,-0.4790,0.7510,7.08,-33.39,10.38
23435631,-0.1870,-0.4150,0.7529,11.29,-29.17,-10.19
23435644,-0.1987,-0.3945,0.7593,14.28,-27.10,-24.11
23435657,-0.1641,-0.4004,0.7690,16.05,-26.00,-33.51
23435669,-0.0879,-0.3916,0.7876,18.25,-24.54,-41.81
23435682,-0.0283,-0.3950,0.8096,20.08,-22.64,-49.80
23435695,0.0420,-0.3896,0.8364,21.85,-20.39,-56.52
23435708,0.1177,-0.4106,0.9224,22.03,-20.14,-53.28
23435720,0.1616,-0.4561,1.2251,9.34,-36.19,10.99
23435733,0.1855,-0.6421,1.7212,-25.15,-77.39,162.35
23435746,0.4956,-1.2710,0.9331,-10.86,-56.03,115.17
23435758,0.5781,-0.4702,0.9849,-4.88,-41.20,64.21
23435771,0.2905,-0.2207,1.0117,-0.79,-30.15,36.80
23435784,0.5493,-0.4209,0.9653,1.40,-16.78,8.91
23435796,0.3350,-0.1187,1.0547,1.40,-8.85,-20.08
23435809,0.3140,-0.3384,1.0264,5.00,1.89,-41.75
23435822,0.3120,-0.4165,1.0137,4.46,7.39,-57.80
23435834,0.1123,-0.3164,0.9829,5.25,10.74,-65.19
23435847,0.2651,-0.5239,0.9258,5.86,12.82,-61.40
23435860,0.1064,-0.3892,0.8936,2.38,9.22,-49.56
23435873,0.1455,-0.4268,0.8931,1.53,7.69,-33.02
23435885,0.1758,-0.5264,0.9097,-0.61,4.52,-19.10
23435898,0.0581,-0.4604,0.9019,-2.26,2.62,-7.81
23435911,0.1855,-0.5723,0.9038,-0.92,2.87,-0.79
23435923,0.0796,-0.5337,0.8862,-1.40,1.83,2.62
23435936,0.1177,-0.5127,0.8843,-0.31,3.36,5.92
23435949,0.0972,-0.5640,0.8711,0.85,3.30,7.45
23435961,0.0137,-0.4980,0.8633,1.10,3.11,9.40
23435974,0.1421,-0.5347,0.8555,2.75,4.52,10.38
23435987,0.1143,-0.5293,0.8403,3.54,4.70,10.62
23436000,0.1562,-0.5078,0.8433,3.78,5.74,15.38
23436012,0.1597,-0.5146,0.8291,3.97,4.39,23.13
23436025,0.0688,-0.4790,0.8066,3.17,2.87,31.56
23436038,0.1299,-0.4751,0.8101,3.23,2.99,36.93
23436050,0.0649,-0.4658,0.7993,4.15,3.11,36.38
23436063,0.0571,-0.4404,0.8252,5.19,4.88,33.26
23436076,0.0420,-0.4443,0.8408,6.23,6.16,29.54
23436088,-0.0928,-0.4419,0.8784,6.71,5.74,27.16
23436101,-0.1074,-0.4854,0.9741,6.59,4.39,29.05
23436114,-0.2573,-0.5400,1.1016,2.99,-4.39,40.41
23436126,-0.2061,-0.6504,1.0205,0.55,-8.42,34.79
23436139,-0.0967,-0.4814,0.9229,3.66,-6.10,8.30
23436152,-0.0151,-0.4775,0.9404,6.84,-0.24,-16.48
23436165,0.0151,-0.4951,0.9619,9.64,4.52,-35.34
23436177,-0.0190,-0.5161,0.9771,12.27,7.26,-44.86
23436190,-0.0142,-0.5640,0.9824,13.06,7.51,-44.13
23436203,-0.0283,-0.5757,0.9751,12.70,4.82,-34.73
23436215,0.0161,-0.5957,0.9673,11.96,2.32,-22.03
23436228,0.0859,-0.5674,0.9414,10.93,0.00,-11.23
23436241,0.0991,-0.4839,0.9180,10.80,-0.98,-4.76
23436253,0.1504,-0.4756,0.9121,10.99,15.20,-2.75
23436266,0.1382,-0.4136,0.9238,10.86,0.55,-2.87
23436279,0.1294,-0.4072,0.9219,10.86,1.59,-0.67
23436291,0.1079,-0.4238,0.9087,9.70,1.04,4.58
23436304,0.0571,-0.3765,0.9136,8.48,0.12,10.99
23436317,0.0376,-0.3901,0.8926,7.39,-1.04,16.05
23436330,0.0049,-0.3667,0.8716,6.16,-1.89,18.74
23436342,0.0122,-0.3252,0.8564,5.68,-1.77,17.82
23436355,0.0396,-0.3228,0.8452,5.74,-0.85,12.94
23436368,0.0669,-0.3110,0.8232,6.04,1.28,6.16
23436380,0.1079,-0.2832,0.8203,6.47,3.85,-0.67
23436393,0.1475,-0.2866,0.8320,6.53,6.16,-6.10
23436406,0.1753,-0.2720,0.8311,5.80,8.00,-7.69
23436418,0.1670,-0.2856,0.8560,4.76,8.30,-4.21
23436431,0.1191,-0.2803,0.8545,2.69,7.75,1.34
23436444,0.1055,-0.2759,0.8774,1.40,7.81,2.75
23436457,0.0981,-0.3140,0.8979,1.53,9.70,-2.38
23436469,0.1006,-0.3066,0.9229,2.69,13.18,-28.93
23436482,0.1157,-0.2866,0.9663,4.33,17.64,-26.98
23436495,0.1323,-0.2729,1.0195,5.68,22.22,-40.34
23436507,0.1255,-0.2939,1.0620,6.10,25.57,-49.56
23436520,0.0981,-0.3521,1.0884,6.35,27.40,-54.32
23436533,0.0908,-0.4746,1.1240,6.90,29.05,-57.80
23436545,0.1035,-0.5498,1.1606,8.12,30.82,-62.32
23436558,0.0684,-0.6655,1.1587,10.01,31.62,-63.35
23436571,0.0361,-0.7026,1.1284,10.74,30.46,-57.25
23436583,0.0649,-0.6953,1.0981,10.93,27.71,-45.10
23436596,0.0864,-0.6714,1.0576,10.68,24.17,-30.52
23436609,0.1333,-0.6406,1.0020,10.31,21.12,-15.50
23436622,0.1460,-0.5591,0.9619,10.07,18.86,-3.23
23436634,0.1289,-0.5151,0.9072,10.68,17.58,4.58
23436647,0.1265,-0.4751,0.8760,11.66,17.82,6.53
23436660,0.1089,-0.4185,0.8555,13.73,19.90,0.98
23436672,0.1338,-0.4116,0.8330,16.66,23.74,-10.31
23436685,0.1460,-0.3721,0.8242,19.41,28.08,-23.32
23436698,0.1436,-0.3408,0.8193,21.42,31.74,-31.98
23436710,0.1177,-0.3564,0.8086,22.40,33.14,-34.79
23436723,0.0884,-0.3560,0.8149,22.34,33.51,-32.17
23436736,0.0884,-0.3696,0.8110,22.09,32.41,-25.94
23436749,0.0923,-0.3628,0.8071,21.55,31.13,-18.43
23436761,0.0654,-0.3506,0.8037,21.18,30.21,-12.02
23436774,0.0562,-0.3545,0.8022,21.61,29.79,-9.34
23436787,0.0425,-0.3555,0.8032,22.09,30.33,-9.16
23436799,0.0410,-0.3999,0.7974,23.56,30.88,-10.38
23436812,0.0068,-0.4175,0.8047,25.27,31.86,-13.06
23436825,0.0151,-0.4282,0.8335,27.16,33.14,-17.70
23436837,0.0347,-0.5234,0.8560,30.09,35.28,-24.41
23436850,0.0137,-0.5854,0.8521,33.14,37.48,-30.58
23436863,0.0200,-0.6162,0.8545,36.44,39.00,-34.61
23436875,-0.0044,-0.6587,0.8540,39.49,39.98,-36.68
23436888,-0.0220,-0.6724,0.8730,42.48,40.65,-37.17
23436901,-0.0498,-0.6792,0.8970,45.41,40.71,-36.99
23436914,-0.0903,-0.6992,0.8994,47.97,40.34,-35.28
23436926,-0.1670,-0.6655,0.9043,50.17,38.76,-30.94
23436939,-0.2881,-0.6479,0.9058,52.00,35.71,-25.63
23436952,-0.3872,-0.6128,0.8896,54.08,33.26,-23.01
23436964,-0.4590,-0.5776,0.8794,57.13,31.43,-26.25
23436977,-0.5015,-0.5459,0.8350,60.91,30.94,-36.50
23436990,-0.5244,-0.5576,0.7925,65.61,31.92,-52.49
23437002,-0.5415,-0.5200,0.7622,70.86,33.94,-71.41
23437015,-0.5215,-0.3359,0.6997,75.26,36.25,-88.44
23437028,-0.5093,-0.0518,0.6660,77.64,37.11,-101.26
23437041,-0.4023,0.2241,0.7129,77.94,39.00,-110.60
23437053,-0.3340,0.4165,0.7622,75.07,39.43,-116.52
23437066,-0.2905,0.5322,0.8062,71.17,40.04,-119.81
23437079,-0.2188,0.5708,0.8560,66.47,40.47,-120.54
23437091,-0.2656,0.5508,0.9082,60.67,39.12,-116.27
23437104,-0.2573,0.3579,0.9570,55.85,36.44,-105.77
23437117,-0.3828,0.0830,0.9399,49.87,16.54,-84.29
23437129,-0.4858,0.0308,0.9600,44.25,22.52,-55.05
23437142,-0.5459,0.0601,0.9648,38.70,13.92,-29.48
23437155,-0.5601,0.0415,0.9966,35.77,7.93,-16.97
23437167,-0.5791,-0.1216,1.0063,37.48,5.74,-22.64
23437180,-0.5649,-0.0337,1.1162,40.95,9.52,-44.62
23437193,-0.4814,0.1162,1.1763,45.35,15.50,-67.81
23437206,-0.4209,0.1528,1.2095,47.36,19.71,-79.96
23437218,-0.3936,0.2046,1.1899,46.69,21.12,-79.35
23437231,-0.3306,0.2476,1.1206,44.74,20.69,-69.70
23437244,-0.2954,0.2368,1.0518,41.50,18.62,-54.20
23437256,-0.3140,0.2588,0.9922,37.96,16.11,-39.00
23437269,-0.3120,0.2803,0.9453,35.16,14.77,-29.30
23437282,-0.2861,0.2681,0.9146,33.39,15.08,-22.52
23437294,-0.2905,0.2344,0.8965,31.43,14.77,-17.58
23437307,-0.2607,0.2183,0.8755,29.91,15.38,-10.80
23437320,-0.1973,0.1938,0.8486,28.20,15.93,-5.25
23437333,-0.1738,0.1665,0.8091,26.25,16.54,3.54
23437345,-0.1719,0.1221,0.7534,24.48,15.62,14.77
23437358,-0.1904,0.0879,0.7104,23.13,14.47,27.95
23437371,-0.2046,0.0820,0.7163,21.79,13.79,39.00
23437383,-0.1880,0.1133,0.7129,20.81,14.83,44.68
23437396,-0.1772,0.1001,0.7124,21.24,16.17,47.61
23437409,-0.2441,0.0869,0.7236,21.42,17.52,48.34
23437421,-0.2344,0.0913,0.7300,22.09,20.81,44.31
23437434,-0.2939,0.0972,0.7295,23.93,23.62,37.35
23437447,-0.3271,0.0967,0.7134,24.05,25.94,34.61
23437459,-0.3843,0.1050,0.6758,24.05,26.61,36.62
23437472,-0.4380,0.1133,0.6675,23.56,25.88,39.31
23437485,-0.5239,0.1006,0.6343,24.17,26.43,38.45
23437498,-0.5601,0.0850,0.6548,26.00,28.08,28.44
23437510,-0.6211,0.0796,0.6655,29.24,32.04,13.12
23437523,-0.6182,0.0596,0.7100,31.56,35.10,-0.67
23437536,-0.6772,0.0464,0.7695,32.78,35.64,-7.87
23437548,-0.6997,0.0630,0.8306,32.65,34.79,-8.00
23437561,-0.6797,0.1006,0.8823,32.10,33.75,-5.37
23437574,-0.7065,0.0811,0.8936,31.43,31.74,-2.62
23437586,-0.6987,0.0581,0.8682,30.82,30.33,-0.61
23437599,-0.6631,0.0557,0.8472,31.13,29.72,-0.92
23437612,-0.6543,0.0479,0.8223,31.25,28.81,-0.43
23437625,-0.6689,0.0415,0.8018,31.37,27.28,2.62
23437637,-0.6528,0.0654,0.7959,31.62,26.55,1.34
23437650,-0.6172,0.0811,0.7817,33.20,27.83,-4.21
23437663,-0.6138,0.1250,0.7769,33.14,27.28,-5.98
23437675,-0.6055,0.1362,0.7588,32.04,25.27,-0.06
23437688,-0.5615,0.1909,0.7671,30.27,22.40,8.30
23437701,-0.6006,0.2598,0.7476,27.40,18.80,17.58
23437713,-0.6470,0.2710,0.7197,25.51,15.62,25.82
23437726,-0.6514,0.3159,0.7090,24.41,13.85,27.34
23437739,-0.6812,0.3364,0.6953,23.68,12.94,23.56
23437751,-0.6890,0.3843,0.6865,23.01,12.45,18.19
23437764,-0.6934,0.4111,0.6899,22.71,12.02,12.88
23437777,-0.6885,0.4502,0.7266,21.73,11.23,9.95
23437790,-0.6851,0.4502,0.7437,19.71,8.85,11.47
23437802,-0.7007,0.4209,0.7466,17.15,6.16,15.62
23437815,-0.7393,0.4253,0.7646,15.20,3.78,16.11
23437828,-0.7515,0.4380,0.7847,14.77,3.60,8.85
23437840,-0.7373,0.4263,0.7988,15.44,5.49,-3.97
23437853,-0.7383,0.4175,0.8184,16.60,7.32,-18.62
23437866,-0.6992,0.4087,0.8291,17.52,9.77,-31.56
23437878,-0.6592,0.3936,0.8535,18.37,11.11,-41.81
23437891,-0.6147,0.4121,0.8784,18.01,12.27,-47.24
23437904,-0.5996,0.4253,0.8721,17.09,12.45,-48.71
23437916,-0.5967,0.4414,0.8804,15.62,11.41,-45.41
23437929,-0.5879,0.4507,0.8857,13.37,9.89,-39.61
23437942,-0.5962,0.4429,0.8843,10.86,8.24,-33.94
23437955,-0.6045,0.4409,0.8813,9.28,7.45,-30.58
23437967,-0.6094,0.4316,0.8906,7.57,7.08,-29.48
23437980,-0.6367,0.4204,0.8911,6.23,7.08,-28.75
23437993,-0.6353,0.3950,0.9019,5.00,6.41,-27.53
23438005,-0.6411,0.4014,0.9058,3.11,5.86,-25.09
23438018,-0.6313,0.3877,0.8940,1.95,5.00,-22.09
23438031,-0.6318,0.3823,0.8853,0.31,3.91,-20.20
23438043,-0.6318,0.3745,0.8569,-0.67,3.85,-19.35
23438056,-0.6162,0.3594,0.8413,-1.71,3.48,-18.80
23438069,-0.6294,0.3418,0.8008,-2.87,2.81,-17.46
23438082,-0.6201,0.3491,0.7720,-3.91,2.08,-14.65
23438094,-0.6196,0.3320,0.7397,-5.00,0.92,-11.66
23438107,-0.6479,0.3257,0.7075,-5.86,-0.12,-9.52
23438120,-0.6333,0.3374,0.6909,-6.35,-0.49,-10.44
23438132,-0.6323,0.3281,0.6797,-6.71,-0.31,-12.88
23438145,-0.6479,0.3198,0.6650,-6.53,-0.43,-15.26
23438158,-0.6128,0.3252,0.6729,-6.65,0.00,-16.78
23438170,-0.6250,0.3096,0.6646,-6.96,-0.24,-18.07
23438183,-0.6167,0.3247,0.6616,-7.51,-0.55,-17.40
23438196,-0.6299,0.3257,0.6675,-7.57,-0.85,-15.87
23438208,-0.6226,0.3164,0.6768,-8.30,-1.53,-14.95
23438221,-0.6206,0.3145,0.6914,-8.36,-1.28,-15.14
23438234,-0.6133,0.3032,0.7056,-8.36,-1.10,-15.81
23438247,-0.6128,0.2944,0.7153,-8.54,-0.73,-16.11
23438259,-0.6128,0.2856,0.7212,-8.48,-0.43,-16.36
23438272,-0.6147,0.2930,0.7358,-8.36,-0.06,-15.99
23438285,-0.6118,0.2993,0.7456,-8.48,0.24,-14.59
23438297,-0.6304,0.2881,0.7651,-8.97,-0.43,-12.21
23438310,-0.6265,0.2954,0.7847,-9.52,-0.37,-10.01
23438323,-0.6406,0.2812,0.7925,-9.64,-0.43,-9.70
23438335,-0.6250,0.2959,0.7983,-9.64,0.55,-8.79
23438348,-0.6455,0.2925,0.8027,-10.19,-0.12,-6.23
23438361,-0.6416,0.2974,0.8076,-11.17,-0.85,-1.53
23438374,-0.6299,0.2759,0.8062,-11.84,-1.28,1.28
23438386,-0.6396,0.2686,0.8105,-11.90,-1.16,1.89
23438399,-0.6392,0.2524,0.7959,-11.90,-0.55,1.34
23438412,-0.6499,0.2349,0.7852,-11.47,-0.31,1.46
23438424,-0.6377,0.2227,0.7793,-11.54,-0.37,2.01
23438437,-0.6372,0.2085,0.7725,-11.23,-0.43,3.23
23438450,-0.6338,0.1816,0.7676,-11.23,-0.98,5.49
23438462,-0.6318,0.1836,0.7612,-11.05,-0.73,6.77
23438475,-0.6587,0.1587,0.7617,-10.01,-0.92,5.62
23438488,-0.6440,0.1543,0.7598,-9.03,0.06,2.87
23438500,-0.6523,0.1411,0.7549,-7.75,0.49,-0.37
23438513,-0.6392,0.1421,0.7529,-6.59,1.34,-2.50
23438526,-0.6504,0.1328,0.7334,-5.62,1.65,-3.17
23438539,-0.6353,0.1221,0.7368,-4.82,1.22,-2.62
23438551,-0.6562,0.1270,0.7407,-3.85,1.34,-3.54
23438564,-0.6357,0.1235,0.7466,-2.69,1.89,-6.59
23438577,-0.6436,0.1167,0.7334,-1.10,2.93,-10.86
23438589,-0.6440,0.1206,0.7314,0.00,3.48,-14.16
23438602,-0.6294,0.1411,0.7324,0.98,3.66,-15.32
23438615,-0.6470,0.1538,0.7261,0.98,3.30,-14.10
23438627,-0.6489,0.1709,0.7334,1.10,2.44,-12.63
23438640,-0.6562,0.1953,0.7368,1.22,2.50,-14.47
23438653,-0.6270,0.2095,0.7432,1.95,3.42,-17.76
23438666,-0.6396,0.2178,0.7388,2.14,3.11,-18.62
23438678,-0.6274,0.2095,0.7539,1.59,2.44,-15.93
23438691,-0.6152,0.1992,0.7603,0.85,1.34,-13.79
23438704,-0.5850,0.2012,0.7739,0.49,1.65,-13.18
23438716,-0.6157,0.1865,0.7617,0.37,1.34,-13.85
23438729,-0.5923,0.1909,0.7734,0.18,1.16,-11.66
23438742,-0.6060,0.1499,0.7627,-0.31,0.00,-8.06
23438754,-0.6030,0.1499,0.7695,-0.92,-0.73,-5.37
23438767,-0.6206,0.1553,0.7686,-0.92,-1.10,-4.64
23438780,-0.6167,0.1528,0.7754,-0.85,-1.40,-3.66
23438792,-0.6372,0.1440,0.7700,-1.16,-2.08,-2.32
23438805,-0.6284,0.1436,0.7676,-1.22,-2.62,-1.10
23438818,-0.6499,0.1392,0.7539,-1.16,-3.05,-0.92
23438831,-0.6445,0.1538,0.7598,-0.98,-3.30,-1.04
23438843,-0.6543,0.1597,0.7573,-0.67,-3.66,-1.59
23438856,-0.6611,0.1553,0.7578,-0.49,-3.91,-2.62
23438869,-0.6519,0.1567,0.7617,-0.12,-3.72,-4.76
23438881,-0.6514,0.1538,0.7588,0.37,-3.42,-6.77
23438894,-0.6304,0.1494,0.7573,0.67,-3.48,-6.96
23438907,-0.6240,0.1465,0.7544,0.85,-3.60,-6.96
23438919,-0.6001,0.1523,0.7554,1.10,-3.48,-6.96
23438932,-0.6011,0.1553,0.7529,1.40,-3.36,-7.57
23438945,-0.5972,0.1758,0.7612,1.34,-3.36,-7.08
23438958,-0.6021,0.1938,0.7554,1.65,-3.11,-6.35
23438970,-0.6133,0.1924,0.7466,1.04,-3.30,-5.25
23438983,-0.6128,0.2036,0.7417,0.92,-3.42,-3.97
23438996,-0.6406,0.1997,0.7407,0.67,-3.85,-3.72
23439008,-0.6250,0.2134,0.7466,0.73,-3.36,-4.09
23439021,-0.6421,0.2212,0.7441,0.85,-3.17,-5.49
23439034,-0.6440,0.2070,0.7461,0.49,-3.05,-5.37
23439046,-0.6470,0.2085,0.7534,0.12,-3.30,-4.03
23439059,-0.6548,0.1982,0.7544,0.06,-3.42,-3.66
23439072,-0.6641,0.1924,0.7622,0.06,-3.23,-4.58
23439084,-0.6626,0.1826,0.7642,0.37,-2.75,-6.41
23439097,-0.6650,0.1821,0.7622,0.67,-2.26,-8.85
23439110,-0.6416,0.1855,0.7534,1.10,-1.59,-9.77
23439123,-0.6582,0.1753,0.7520,0.98,-1.95,-8.61
23439135,-0.6523,0.1689,0.7471,1.16,-1.89,-7.93
23439148,-0.6338,0.1660,0.7500,1.89,-1.16,-9.77
23439161,-0.6475,0.1523,0.7476,2.62,-0.24,-11.84
23439173,-0.6523,0.1396,0.7505,3.23,0.12,-13.18
23439186,-0.6455,0.1313,0.7510,3.97,0.92,-14.47
23439199,-0.6431,0.1216,0.7524,4.82,1.77,-15.99
23439211,-0.6377,0.1201,0.7500,5.98,2.75,-17.46
23439224,-0.6377,0.1196,0.7603,6.65,3.23,-19.35
23439237,-0.6421,0.1250,0.7529,7.69,4.27,-20.51
23439250,-0.6519,0.1187,0.7505,8.18,4.52,-21.67
23439262,-0.6533,0.1421,0.7334,8.79,5.49,-23.25
23439275,-0.6924,0.1489,0.7227,9.77,6.04,-26.73
23439288,-0.6685,0.1831,0.7178,10.50,7.57,-29.54
23439300,-0.6621,0.1812,0.7188,10.80,7.69,-28.69
23439313,-0.6816,0.1494,0.7139,10.19,5.86,-25.15
23439326,-0.6621,0.1821,0.7344,9.03,5.37,-20.39
23439338,-0.6748,0.1904,0.7305,8.24,3.97,-17.88
23439351,-0.6865,0.1919,0.7354,7.69,3.42,-16.85
23439364,-0.6992,0.1973,0.7305,7.02,3.05,-18.37
23439376,-0.7148,0.2012,0.7329,7.20,3.23,-21.36
23439389,-0.7207,0.2144,0.7373,7.02,3.60,-25.27
23439402,-0.7163,0.2222,0.7495,6.84,3.60,-27.71
23439415,-0.7183,0.2021,0.7632,5.80,2.50,-27.53
23439427,-0.6943,0.1870,0.7769,4.15,1.04,-24.90
23439440,-0.6938,0.1816,0.7861,2.93,-0.79,-21.61
23439453,-0.6772,0.1611,0.7983,1.16,-2.75,-17.94
23439465,-0.6650,0.1582,0.8135,-0.06,-4.03,-13.43
23439478,-0.6865,0.1333,0.8062,-1.65,-5.92,-9.95
23439491,-0.6748,0.0894,0.7949,-2.56,-7.57,-6.65
23439503,-0.6729,0.0957,0.7944,-2.93,-8.12,-5.37
23439516,-0.6895,0.0996,0.7920,-3.05,-8.61,-6.71
23439529,-0.6772,0.0815,0.8037,-3.54,-9.16,-6.23
23439541,-0.7100,0.0654,0.7910,-4.03,-10.44,-5.68
23439554,-0.7222,0.0654,0.7842,-4.39,-10.93,-7.20
23439567,-0.7432,0.0693,0.7725,-3.97,-10.50,-10.44
23439580,-0.7324,0.0840,0.7891,-3.05,-9.77,-13.43
23439592,-0.7690,0.0552,0.7803,-3.17,-10.93,-14.47
